"Start Loc X","Start Loc Y","Goal Loc X","Goal Loc Y","Obstacle 1 Loc X","Obstacle 1 Loc Y","Obstacle 1 Radius","Obstacle 2 Loc X","Obstacle 2 Loc Y","Obstacle 2 Radius","Obstacle 3 Loc X","Obstacle 3 Loc Y","Obstacle 3 Radius","Obstacle 4 Loc X","Obstacle 4 Loc Y","Obstacle 4 Radius","Predicted Mean X","Predicted Mean Y","Predicted SXX","Predicted SYY","Predicted SXY"
0,317,600,247,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,407.333,226.556,39470,9000.03,-8734.58
0,417,600,453,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,474.5,421,54742.7,391.6,912.8
0,371,600,377,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,483.444,306.778,41025.3,9294.44,3848.86
0,369,600,545,168,147,33,-1,-1,0,-1,-1,0,-1,-1,0,489.133,510.733,22304.1,10700.8,5460.75
0,279,600,260,141,131,43,-1,-1,0,-1,-1,0,-1,-1,0,491.1,304.7,30989.7,14925.8,2238.26
0,118,600,286,344,200,29,-1,-1,0,-1,-1,0,-1,-1,0,456.571,250.857,48538.3,24518.5,2581.09
0,165,600,239,454,150,27,-1,-1,0,-1,-1,0,-1,-1,0,499.667,228.417,34143.2,2392.08,71.5153
0,111,600,326,449,444,36,443,98,53,293,274,34,-1,-1,0,378.667,331.583,60007.9,15716.3,12688.3
0,313,600,410,142,498,47,370,496,49,-1,-1,0,-1,-1,0,337.6,359.2,63033.8,5568.2,14098.4
0,116,600,459,435,146,30,502,256,44,206,239,46,-1,-1,0,270.429,405.857,87697.3,35237.8,35452.2
0,457,600,88,436,162,31,-1,-1,0,-1,-1,0,-1,-1,0,386.286,123.286,52483.2,21977.9,-25610.3
0,113,600,233,387,323,18,557,162,21,-1,-1,0,-1,-1,0,451.722,210.333,33187.4,13728.9,10124.3
0,209,600,471,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,398.286,378.286,67875.6,35333.9,41540.6
0,330,600,555,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,433.778,506,50942.4,7455.75,14751.9
0,257,600,190,372,307,19,205,303,22,84,118,34,-1,-1,0,460.1,270.2,59033.9,15156.8,-11824.5
0,159,600,444,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,483.867,403,26500,12105.9,14719.1
0,488,600,130,273,468,68,-1,-1,0,-1,-1,0,-1,-1,0,479.286,189.143,46022.2,18691.8,-28187.9
0,24,600,376,76,368,34,472,475,22,149,221,70,-1,-1,0,408.333,244.444,51177.3,28183.8,35483
0,548,600,336,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,413.273,359.182,47861.2,10638.4,-15954.5
0,141,600,467,86,526,55,203,227,44,-1,-1,0,-1,-1,0,354.219,420.218,57752.2,11105.4,14618.8
0,202,600,479,147,72,64,-1,-1,0,-1,-1,0,-1,-1,0,464.8,482.7,40587.5,10814.7,14336.4
0,319,600,322,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,500.8,286.8,24084.2,6200.17,-386.4
0,4,600,487,99,505,41,125,196,66,294,162,55,-1,-1,0,321.174,160.239,61638.7,41709.7,33618.2
0,406,600,470,536,438,15,220,256,18,-1,-1,0,-1,-1,0,439.9,435.2,35416.1,2373.73,6453.58
0,233,600,434,185,520,67,-1,-1,0,-1,-1,0,-1,-1,0,366.667,292.333,60545.5,26761.5,31508.1
0,151,600,414,108,124,51,-1,-1,0,-1,-1,0,-1,-1,0,448.833,350.583,53089.6,11971.2,16504.6
0,206,600,171,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,453.25,180.375,40908.8,3710.27,-5652.82
0,493,600,81,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,524.75,158.417,27856.6,25793.2,-18434.2
0,192,600,108,93,66,38,547,73,44,544,354,10,-1,-1,0,511.923,147,25177.7,1487.67,-2055.08
0,138,600,248,510,82,29,56,198,56,92,449,65,-1,-1,0,334.455,194.909,66009.9,8058.69,20659.7
0,574,600,388,94,456,69,497,554,26,-1,-1,0,-1,-1,0,340.529,365.647,52356.9,25375,-6991.86
0,125,600,76,36,378,28,375,494,56,-1,-1,0,-1,-1,0,432.2,108.3,42186.4,1920.68,-3805.62
0,2,600,266,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,438.444,176.556,40847.8,10934.5,14851.3
0,594,600,327,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,435,346.167,53067.2,19293.8,-21925.4
0,579,600,189,462,65,15,-1,-1,0,-1,-1,0,-1,-1,0,416.091,266.909,38359.7,22622.1,-9705.29
0,461,600,23,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,431.8,101.1,44963.3,17480.3,-21147.8
0,256,600,374,100,458,21,-1,-1,0,-1,-1,0,-1,-1,0,403.222,311.556,42032.9,8446.03,12931.5
0,76,600,72,85,489,65,-1,-1,0,-1,-1,0,-1,-1,0,353.333,120.111,28406,26807.9,-2266.29
0,239,600,368,247,177,16,483,111,14,540,211,25,-1,-1,0,402.86,223.733,47340.6,18100.7,17605.7
0,247,600,461,67,495,26,330,430,66,-1,-1,0,-1,-1,0,432.778,386.889,35603.2,32439.4,20956.2
0,147,600,13,418,470,62,468,160,46,-1,-1,0,-1,-1,0,399.167,69.3333,49459,2217.47,-9835.87
0,438,600,269,160,209,27,227,489,72,225,298,70,-1,-1,0,396.667,256.917,56219.7,10319.4,8201.24
0,407,600,439,15,253,12,310,326,22,177,393,72,-1,-1,0,333.833,456.333,81030.2,3360.67,-318.734
0,197,600,122,501,563,27,350,118,18,232,350,20,-1,-1,0,455,138.769,30802.3,3067.86,-6156.75
0,504,600,163,436,143,61,-1,-1,0,-1,-1,0,-1,-1,0,482.533,171.8,28264.8,17941.6,-17754.6
0,339,600,469,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,441.7,381.2,47770.5,12689.3,19166.2
0,141,600,358,285,97,59,183,196,58,261,390,62,-1,-1,0,445.1,300.9,49472.8,18161.9,26402.5
0,138,600,296,491,200,42,429,267,41,-1,-1,0,-1,-1,0,393.2,394.067,51342.6,19429.1,4909.7
0,531,600,408,353,121,21,105,241,46,286,538,55,-1,-1,0,453.833,374.25,25535.6,17224.6,-2121.68
0,114,600,554,178,513,68,514,253,67,-1,-1,0,-1,-1,0,426.182,437.545,46315.2,28985.5,34688.1
0,552,600,517,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,465.5,502,31338.3,1981.85,662.923
0,18,600,307,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,394.417,266.583,59979.5,10294.6,4640.1
0,204,600,206,458,328,46,-1,-1,0,-1,-1,0,-1,-1,0,436.6,186.2,43956.7,3374.18,3434.53
0,573,600,303,98,90,62,401,490,68,-1,-1,0,-1,-1,0,364.167,367.333,47323.6,29643.3,-15188.8
0,320,600,112,75,320,30,515,461,22,45,450,43,-1,-1,0,391.5,201.333,60424.3,7859.87,-12075
0,166,600,435,483,193,44,183,267,66,264,341,73,-1,-1,0,452.9,409.2,44209.2,12210.6,12160
0,192,600,543,154,299,36,327,231,51,-1,-1,0,-1,-1,0,399,368,59382,44472.7,39839
0,63,600,207,208,227,10,-1,-1,0,-1,-1,0,-1,-1,0,451,178,45288.8,5587.17,12251.6
0,290,600,314,462,67,65,54,214,46,-1,-1,0,-1,-1,0,451.468,277.642,34561.8,7679.78,-4448.13
0,402,600,258,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,440.182,290.545,46859.8,1902.07,-4469.31
0,543,600,380,151,82,20,-1,-1,0,-1,-1,0,-1,-1,0,416.538,329.769,52091.1,14601.4,10234.6
0,585,600,292,314,441,49,-1,-1,0,-1,-1,0,-1,-1,0,445.556,271.889,39996.8,19450.4,-11727.4
0,555,600,97,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,467.917,211.667,46852.8,30718.2,-36632.8
0,464,600,188,508,277,74,201,397,58,-1,-1,0,-1,-1,0,383.636,209.273,58495.6,13698,-16595.9
0,280,600,5,389,292,69,-1,-1,0,-1,-1,0,-1,-1,0,452.625,158.25,35817.4,33685.1,-14199.5
0,415,600,308,409,425,73,467,437,56,132,246,64,-1,-1,0,463.234,272.883,21631.5,7495.94,-4592.64
0,201,600,148,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,439.375,198,44779.7,1460.57,-1060.29
0,135,600,589,352,178,74,-1,-1,0,-1,-1,0,-1,-1,0,404.5,461.3,58547.8,22630.5,28295.6
0,527,600,260,470,201,69,-1,-1,0,-1,-1,0,-1,-1,0,469.538,330.231,26649.4,11155.5,-10196.6
0,383,600,565,94,178,69,358,533,27,271,419,22,-1,-1,0,529.071,438.929,24430.4,14309,3630.47
0,326,600,248,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,352.429,230.714,56771.6,5941.24,-535.524
0,468,600,541,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,396.7,468.7,50512.5,8948.68,3787.57
0,143,600,494,162,301,35,536,322,30,327,568,21,-1,-1,0,414.667,421.6,27337.5,17642.1,17600.7
0,408,600,187,330,532,62,361,280,46,-1,-1,0,-1,-1,0,446.2,181.4,49563.7,10876,-3273.64
0,313,600,574,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,426.273,457.727,30535.4,9647.02,14991.5
0,104,600,274,258,477,35,527,463,31,530,400,52,-1,-1,0,480.714,266.429,46841.9,8247.95,16711.3
0,121,600,225,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,440.125,206.75,61581,8995.36,20722.8
0,33,600,178,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,461.714,100.143,46919.6,6041.48,9066.88
0,120,600,145,34,515,25,432,34,25,470,266,19,-1,-1,0,458,192,36573.1,12104.9,-9862.36
0,543,600,247,198,156,18,268,423,70,-1,-1,0,-1,-1,0,394.333,252,52545.1,23790.4,-20300.8
0,7,600,44,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,506,109.1,34096.4,18171,640.777
0,130,600,493,158,86,36,-1,-1,0,-1,-1,0,-1,-1,0,404.25,438.625,57989.4,16099.1,19670
0,153,600,102,245,122,47,-1,-1,0,-1,-1,0,-1,-1,0,424.111,154.444,31290.4,2140.53,-3124.43
0,503,600,48,348,178,64,113,96,23,151,134,24,-1,-1,0,422.727,291.545,37293.6,48092.1,-30908.9
0,170,600,529,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,511.7,461.5,33665.8,16876.3,18220.5
0,285,600,283,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,465.583,238.833,33426.1,3982.52,3612.47
0,264,600,575,171,572,18,99,357,64,192,457,22,-1,-1,0,388.2,373.3,47511.1,45882.9,25200.3
0,595,600,28,360,90,41,-1,-1,0,-1,-1,0,-1,-1,0,429.286,165.857,30951.5,33872.4,-26147.5
0,137,600,223,301,491,52,-1,-1,0,-1,-1,0,-1,-1,0,479.625,207,39201.4,889.429,5193
0,308,600,131,365,108,66,190,192,30,402,512,35,-1,-1,0,495.667,211.667,35334.1,13601,-2331.12
0,363,600,536,388,203,47,106,420,64,-1,-1,0,-1,-1,0,430.167,474.833,34290.9,11689.6,13611.6
0,330,600,298,99,444,49,-1,-1,0,-1,-1,0,-1,-1,0,427.7,270.8,33954.5,6387.96,-1087.62
0,245,600,355,99,242,30,467,498,47,117,362,69,-1,-1,0,362.154,208.692,49224.6,14290.7,14674.6
0,588,600,121,72,371,62,181,149,20,76,285,21,-1,-1,0,453.438,173.25,32131.7,36707.3,-29754.1
0,266,600,341,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,417.375,286.125,51877.1,2318.41,-2456.34
0,345,600,269,421,219,60,394,103,42,-1,-1,0,-1,-1,0,388.333,222.333,41201,13270.2,-8085.94
0,329,600,552,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,422,468.182,36798.8,23716.6,23593.4
0,62,600,92,146,526,66,101,243,73,553,520,22,-1,-1,0,451.909,83.5455,45775.7,1097.67,4370.05
0,75,600,331,554,207,34,213,347,21,-1,-1,0,-1,-1,0,462.625,293.875,45623.4,10884.7,15220.9
0,388,600,56,288,531,34,433,456,69,299,516,49,-1,-1,0,440.333,160.417,50487.7,8564.99,-15977.1
0,151,600,452,170,339,54,140,287,24,257,494,52,-1,-1,0,451.875,336,40775.3,23452,22738
0,362,600,65,380,364,58,-1,-1,0,-1,-1,0,-1,-1,0,381,137.6,66799,16487.3,-27958.3
0,475,600,239,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,411.778,307.889,56449.4,8211.86,-19433.7
0,137,600,339,444,544,11,99,398,74,470,283,45,-1,-1,0,450.079,309.756,40989.1,5481.96,14398.7
0,386,600,9,195,508,47,316,77,49,471,441,17,-1,-1,0,434.8,135,60719.2,21341,-35253.3
0,504,600,37,305,306,12,406,343,45,349,136,28,-1,-1,0,392.133,132.267,62768.1,25362.5,-22088.9
0,149,600,63,226,500,68,416,87,63,-1,-1,0,-1,-1,0,455.8,101.8,66427.7,3166.2,-8632.55
0,383,600,584,89,399,41,371,303,66,325,463,68,-1,-1,0,431.516,398.579,59025.7,30742,14325
0,412,600,146,294,228,25,-1,-1,0,-1,-1,0,-1,-1,0,369.778,217.111,53584.2,16219.1,-26365.6
0,429,600,188,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,406,246.3,52211.3,10837.3,-22412.6
0,288,600,38,421,190,50,-1,-1,0,-1,-1,0,-1,-1,0,458.8,98.8,66600.7,11712.7,-26779
0,445,600,122,359,303,65,305,454,47,74,386,64,-1,-1,0,382.642,208.571,46284.2,22413.5,-16990.1
0,574,600,156,494,141,12,137,435,59,104,255,43,-1,-1,0,386.6,357.8,69216.3,41355.7,-50100.4
0,393,600,50,454,322,61,-1,-1,0,-1,-1,0,-1,-1,0,434.556,93,46897,15828,-25573.6
0,143,600,409,229,254,65,-1,-1,0,-1,-1,0,-1,-1,0,427.714,379.286,53296.6,13098.6,15850.6
0,250,600,375,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,486,392.778,34400,5359.44,8870.25
0,397,600,162,278,393,36,287,512,60,-1,-1,0,-1,-1,0,458,195.167,55183.6,14956.6,-18566.2
0,539,600,109,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,449.571,217.571,56509.3,37650.3,-45189
0,92,600,356,26,360,10,42,483,33,139,212,43,-1,-1,0,380.222,254.556,53591.4,25414.3,34681.7
0,553,600,31,567,261,11,-1,-1,0,-1,-1,0,-1,-1,0,423.929,120.5,30387.9,31708.7,-22247.4
0,328,600,590,116,116,29,465,477,36,-1,-1,0,-1,-1,0,368.25,387.25,82744.9,47054.3,41345.3
0,217,600,540,211,401,40,208,193,35,-1,-1,0,-1,-1,0,469.797,444.052,37760.4,16123.5,19653.6
0,472,600,412,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,456.833,428.25,38816.2,4192.75,-3266.77
0,447,600,319,321,307,33,-1,-1,0,-1,-1,0,-1,-1,0,389,284.222,59160,8042.19,-7671.5
0,199,600,75,192,377,61,339,276,43,444,428,72,-1,-1,0,407.273,91.4545,53860.4,3171.67,-8948.24
0,90,600,155,386,225,69,-1,-1,0,-1,-1,0,-1,-1,0,488,142.25,41622.3,732.5,4161.43
0,422,600,263,27,147,19,90,527,54,343,346,40,-1,-1,0,425.364,229.364,31262.1,12122.5,-1214.25
0,596,600,335,82,405,21,220,234,44,-1,-1,0,-1,-1,0,471.442,406.239,41192.2,6327.05,-13389.8
0,321,600,565,261,434,31,-1,-1,0,-1,-1,0,-1,-1,0,423.571,481.714,66764.9,12536.6,27540.9
0,370,600,24,299,197,54,124,196,46,-1,-1,0,-1,-1,0,422.5,83.875,58364.9,13797.6,-19857.4
0,597,600,247,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,461.25,316.375,53049.1,22883.4,-34611.1
0,585,600,560,264,340,30,-1,-1,0,-1,-1,0,-1,-1,0,508.125,537.875,42393.3,2278.7,-4211.55
0,565,600,534,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,479.714,536.286,47733.2,650.571,-1746.07
0,143,600,4,385,379,64,148,247,55,-1,-1,0,-1,-1,0,369,52.1667,58521.1,3772.7,-4225.73
0,438,600,44,429,488,58,470,421,73,463,124,41,-1,-1,0,431.143,171.357,41780,19186.4,-22990.6
0,499,600,458,35,289,13,-1,-1,0,-1,-1,0,-1,-1,0,434,358.7,44399.1,13804.9,6073.67
0,200,600,420,40,570,14,217,542,20,61,324,27,-1,-1,0,453.818,381.545,33874,6616.47,11929.6
0,359,600,253,160,471,29,338,247,30,-1,-1,0,-1,-1,0,401.333,212.862,27428.2,5296.51,-3377.08
0,43,600,210,220,151,17,-1,-1,0,-1,-1,0,-1,-1,0,431.429,159.857,68312.6,4659.81,3725.74
0,109,600,119,301,77,51,423,130,67,-1,-1,0,-1,-1,0,484.667,201.889,36116,6057.61,3516.58
0,397,600,72,477,495,68,357,80,44,-1,-1,0,-1,-1,0,431.846,222.385,48463.6,20723.3,-28240.9
0,10,600,391,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,434.8,325.8,62663.7,31258.7,42536.7
0,537,600,450,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,492.25,473.25,40941.6,3422.79,-6602.93
0,400,600,235,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,462.5,313.625,49682.6,16588.3,-20070.5
0,165,600,338,505,219,39,-1,-1,0,-1,-1,0,-1,-1,0,479.545,296.455,31703.9,3975.27,6562.13
0,283,600,144,528,191,51,494,278,67,-1,-1,0,-1,-1,0,415.7,105.85,48144.8,3474.66,2496.74
0,548,600,54,550,371,21,156,511,58,-1,-1,0,-1,-1,0,487.571,123.429,47830.3,35640.3,-40481.3
0,531,600,262,216,405,20,-1,-1,0,-1,-1,0,-1,-1,0,491.875,326.125,40525.3,10401.8,-18239.6
0,113,600,571,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,357.8,404.6,94370.2,44766.8,63445.4
0,386,600,426,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,462.455,344.273,37031.5,14304.8,11316
0,333,600,575,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,464.875,395.625,44506.1,41913.4,16590.8
0,410,600,187,393,168,35,380,146,47,-1,-1,0,-1,-1,0,442.083,270.417,40845.5,26792.4,-24750.8
0,229,600,457,426,459,29,362,243,38,-1,-1,0,-1,-1,0,452.143,363.143,55870.5,13603.1,12726.6
0,389,600,230,-1,-1,0,-1,-1,0,-1,-1,0,-1,-1,0,499.143,258.714,48902.8,4225.24,-13254.5
0,435,600,417,509,480,74,512,480,21,-1,-1,0,-1,-1,0,462.333,340.667,36588.8,13386.5,-5847.5
0,318,600,471,344,375,69,213,98,52,447,270,55,-1,-1,0,456.7,361.6,38595.6,22784.5,10655.3
0,337,600,78,257,438,30,124,467,41,262,254,18,-1,-1,0,254,193.667,94183,18112.3,-38433
