Start Loc X,Start Loc Y,Goal Loc X,Goal Loc Y,Obstacle 1 Loc X,Obstacle 1 Loc Y,Obstacle 1 Radius,Mean X,Mean Y,SXX,SYY,SXY
0,406,600,539,44,188,13,518.462,518.462,26124.6,2932.44,6079.35
0,590,600,372,478,350,14,374.4,284.1,45636.3,29260.5,-4081.16
0,230,600,431,424,163,52,454.353,412.765,38181.6,4071.07,2092.46
0,106,600,581,494,308,71,463.571,495.143,48746,29844.5,34154.7
0,379,600,98,299,248,50,470.917,209,37901,36497.3,-22880.5
0,3,600,57,176,473,52,466.25,110.25,38104.8,8012.21,6082.5
0,351,600,412,190,339,46,512,332.462,26128.2,8428.27,2594.5
0,525,600,69,171,45,22,487.273,165.818,33915.2,25984.8,-27826.5
0,231,600,595,238,454,35,478.7,482.4,41046.9,17553.2,19481.6
0,44,600,36,314,373,68,413.5,85.2,45875.6,4913.29,-7233.67
0,341,600,556,207,500,49,461.727,483.091,38445.4,19900.9,22471.4
0,468,600,490,389,116,55,423.7,478.6,35782.9,2281.82,4988.64
0,180,600,125,276,525,40,501.556,143,37216.8,11011.8,-5811
0,389,600,366,230,264,65,475.588,320.588,25714.3,7360.26,6103.76
0,483,600,518,357,125,16,478.385,489.615,42659.8,6303.42,9732.91
0,566,600,101,135,128,53,440.75,216.5,86418.3,54423,-68361.8
0,451,600,55,510,72,56,523.688,193.563,21763.2,23625.2,-15254.1
0,318,600,545,66,82,49,464.125,400.938,26875.1,36290.1,11036.1
0,279,600,260,173,374,11,457.429,263.714,48242,13290.6,-9201.36
0,39,600,343,271,511,14,471.111,250.444,51086.6,12968.8,13725.4
0,345,600,369,200,158,20,396.4,372.4,58892.8,1575.8,658.3
0,238,600,256,102,238,63,437.556,250.333,52725.3,12079.5,10163.8
0,105,600,129,411,217,17,465.5,96.0833,30673.5,422.992,364.773
0,158,600,356,79,144,44,373.714,358,68893.6,16184,11863.3
0,444,600,246,92,305,22,491.667,327.733,26807.5,8441.5,-10614.2
0,55,600,76,481,552,38,462.889,95,47036.4,8103,-2493.13
0,506,600,330,487,351,33,511.111,367.889,37306.9,14425.6,-11553.4
0,118,600,179,419,455,74,463.818,188.364,32030.4,11162.3,-3590.53
0,331,600,231,230,139,51,456,261.455,38757.4,19983.7,-16110.3
0,84,600,262,201,485,27,462,274.5,52700,12088.3,18970
0,55,600,285,399,66,20,468.127,266.374,38263.2,9303.54,11979.3
0,181,600,233,501,337,47,384.417,265.667,42701.4,9191.15,9619.51
0,236,600,256,314,74,65,477.5,339.2,36442.7,7161.07,-436.889
0,549,600,43,176,95,14,458.556,133.667,39659.8,32001.5,-31625.9
0,195,600,294,388,167,61,426.857,293.857,43816.8,4735.82,6375.13
0,446,600,473,153,389,52,413,399,50385.5,25937.6,23772
0,469,600,430,277,54,23,478.429,468.429,49594,2631.62,-2189.05
0,98,600,291,245,351,71,452.9,323.2,54049,11626,7593.36
0,332,600,459,201,358,31,403.556,339.444,49786.5,20113.5,19013.3
0,470,600,497,188,268,49,476.5,437.5,39137.4,3322.86,-2172.71
0,86,600,273,523,246,54,464.782,267.898,44706.6,7136.6,15285.8
0,339,600,86,74,223,73,391.545,182.545,38811.9,41632.7,-28220.4
0,349,600,402,495,374,35,429,444.5,41006.9,5360.64,4234.91
0,23,600,420,164,245,16,392,397.667,47080.4,17173,12935.5
0,130,600,4,163,550,45,399.375,80.25,44640.6,5825.07,-12438.5
0,23,600,46,550,383,14,488.714,112.143,47839.9,4041.14,7236.71
0,263,600,324,168,62,45,358.556,321.111,50121.8,9625.86,-6754.32
0,573,600,300,285,206,67,444.875,401.125,43959.8,16932.4,-23929.4
0,25,600,222,437,254,63,415.929,327.143,57874.2,23015.8,14508.2
0,138,600,249,378,428,32,472.909,298.091,49695.5,9792.49,2419.21
0,400,600,47,68,297,58,356.875,245.625,56241.6,53066.8,-42260.1
0,580,600,326,297,374,58,330.826,312.087,49554.8,24145.4,-5021.77
0,311,600,519,226,297,16,480,451.875,43270.9,8458.41,15953.7
0,542,600,88,417,184,69,510,178.25,42606.3,22907.9,-30307.7
0,122,600,172,531,37,22,484.857,156.571,47596.1,578.952,2995.26
0,56,600,231,31,194,28,455.75,219.75,48077.6,6926.21,6257.36
0,442,600,438,287,523,15,434.909,452.545,46444.9,753.073,-1532.35
0,473,600,206,524,294,64,357.889,220,48193.6,14286.8,-19129.9
0,527,600,189,496,547,49,392.399,370.013,51129.2,29966.8,-24317.4
0,256,600,555,367,100,42,403.714,421.714,70185.9,17860.2,29726.6
0,214,600,60,257,67,17,471.455,177.182,28029.5,38109.2,-8250.39
0,538,600,85,170,386,23,500.857,159.143,22858.9,20241.4,-18538.1
0,420,600,88,152,59,11,418.5,194,32061.8,30318.4,-13395.8
0,75,600,363,494,418,44,434.333,308.933,45228.8,7479.07,14456.3
0,484,600,472,292,152,63,439.467,451.933,38461.8,2082.78,-395.538
0,253,600,85,306,202,56,444.2,151.4,46538.6,18759.4,-18941.8
0,592,600,192,474,295,72,380.188,238.75,46194.6,32698.3,-22409.8
0,595,600,478,353,467,37,444.462,419,34001.8,21017.8,8299.25
0,413,600,177,357,266,64,338.833,180.5,66204.6,15543.5,-18079.5
0,171,600,326,526,226,45,375.667,361.444,50383.5,17202.5,14104.9
0,304,600,49,185,184,43,393.222,143.889,35331.2,15526.4,-12803.8
0,474,600,48,120,80,71,419,155.778,45896.3,31016.9,-34919.6
0,458,600,217,415,165,52,470.214,276.786,43848.2,21682.6,-23070.4
0,476,600,390,421,261,51,430.125,456.875,44152.7,4590.7,-5827.55
0,413,600,95,373,261,44,394.286,129.357,57254.7,10956.4,-12170.9
0,174,600,134,503,216,63,458.333,118.556,39095.3,1779.28,-3589.21
0,160,600,388,114,53,37,477.444,402.444,40813.3,16475.5,20075.3
0,548,600,397,338,181,26,463.5,447.75,32863.9,6377.66,-4211.86
0,528,600,569,363,530,20,488.4,532.6,40574,1492.49,4158.51
0,265,600,70,406,499,62,361.25,147,73396.9,6893.33,-22209.3
0,517,600,278,189,309,57,445.6,375.7,40425.8,14963.1,-18708.9
0,99,600,204,490,126,74,502.308,251.308,26348.4,8132.4,5341.81
0,333,600,64,513,422,60,456.583,112.25,35352.1,14839.8,-18418.7
0,562,600,296,366,551,13,435.75,318.667,42809.3,16692.8,-16734.5
0,14,600,276,49,186,41,507,269.182,28671.6,10365,14174.6
0,491,600,65,478,187,73,432.4,156.3,37684.3,24314.2,-23658
0,207,600,81,24,319,11,419.846,75.4615,34359.6,3776.6,-7832.67
0,271,600,382,347,265,43,382.5,378.625,67481.1,7283.98,-4733.5
0,376,600,29,310,271,45,456.615,231.385,30909.6,48497.3,-21877.8
0,344,600,302,388,432,40,481.714,299.286,46975.9,4229.9,-3593.41
0,459,600,185,219,170,58,437.8,267.8,63285.7,14012.7,-29113.3
0,308,600,460,363,371,18,454.714,411.429,52577.9,8955.62,18140.1
0,36,600,572,518,318,50,446.545,475.909,51632.7,34418.5,40775.1
0,319,600,494,238,42,34,375,380.143,57216.7,5590.81,9769.67
0,41,600,164,262,79,64,478,152.778,46312.5,3039.44,4829.75
0,494,600,390,116,398,38,369,490,51793.3,4612.67,-9618
0,8,600,569,311,413,12,448.875,500.25,54741.3,39634.2,37053.9
0,183,600,31,449,380,62,350.6,199.8,54335.8,30367.7,-17626.6
0,492,600,338,189,63,63,493.125,435,40502.4,7985.71,-6150.86
0,422,600,266,89,175,66,378.6,302.3,61174.3,4569.57,-7732.42
0,498,600,593,180,73,66,464.889,497.333,37428.4,9954.25,6277.42
0,201,600,440,266,527,16,457.6,344.8,38543.4,16748.4,18307.2
0,422,600,454,40,346,27,432.3,472.9,55792.7,3066.77,6477.48
0,398,600,14,138,175,68,448.769,163.769,36865.9,34344.7,-24674.7
0,137,600,223,344,192,15,434.333,329.667,40235.7,19468.8,-3225.42
0,495,600,0,150,117,57,459.286,117,42659.9,28984.7,-35097
0,336,600,43,492,166,68,491.273,142,34196.8,13033.2,-16621.6
0,315,600,141,518,139,53,484,266.909,45050.8,21950.3,-18028.7
0,319,600,349,148,240,24,385.6,257.6,60437.3,30937.3,2206.55
0,436,600,319,439,384,44,502.857,267.643,25320.9,4366.55,-6150.67
0,192,600,279,495,279,54,481.2,238.7,37106.8,7178.01,552.956
0,421,600,580,79,205,56,403,525.25,68294,7066.79,16080.4
0,234,600,20,189,276,56,324.374,269.854,59093.4,43522.2,-32950
0,91,600,455,362,278,61,467.5,394.25,41382,17043.1,22555
0,515,600,81,329,312,64,456.417,272.833,54809.4,58619.6,-37434.5
0,294,600,104,175,102,19,503.933,197.333,24369.5,16638.4,-10770.7
0,201,600,342,459,475,14,456.923,334.077,36536.7,9642.58,15737.8
0,182,600,550,178,111,31,460.875,511.125,49749.3,18611,27649
0,183,600,494,339,142,61,326.111,464.333,66599.1,17016,15793.7
0,95,600,322,245,193,68,421,327.25,44118.5,5731.93,2880.8
0,245,600,481,219,453,58,449.933,420.933,24275.8,20209.6,9268.42
0,23,600,528,191,415,59,439.538,362.923,34561.9,33726.1,30953.1
0,495,600,134,415,413,22,471.857,220.143,44492.5,15065.8,-25768.1
0,358,600,330,104,135,32,485.833,336.333,56913.4,1390.67,-2142.13
0,293,600,587,513,503,70,426.714,498,41186.6,17843.7,21091.3
0,249,600,426,249,85,39,437.75,427,50437.1,5453.71,11301.3
0,541,600,394,217,408,73,494.917,403.167,26418.4,6144.88,-6920.17
0,57,600,321,282,499,56,428.1,314.5,45852.8,10929.8,9511.28
0,18,600,386,246,255,31,446.1,287.9,42716.1,26861.2,24505.6
0,406,600,424,220,90,35,465.8,419.8,46371.5,6843.73,10858.2
0,282,600,334,250,351,67,452.294,276.765,35454.5,18066.3,16775.2
0,331,600,166,231,43,16,488.417,228.333,30531.5,15431,-9730.42
0,468,600,356,487,21,18,465.455,384.273,36761.1,4158.22,690.764
0,239,600,109,211,426,70,504.5,106.75,41843.4,3431.36,-10534.4
0,267,600,251,473,151,19,451.444,277.333,34158.3,4007.75,-915.667
0,133,600,233,367,410,16,437.333,276.833,58476.3,26183.4,-1048.33
0,335,600,450,412,417,31,493.125,413.25,41519,2700.5,7455.82
0,182,600,540,468,51,10,373.6,309.4,78916.3,54834.8,32649.9
0,241,600,268,89,362,19,498.3,315.3,35590.2,8144.46,-1113.54
0,371,600,70,85,90,19,440.625,166.875,51926.3,16024.7,-28126.8
0,518,600,96,294,266,51,430.143,160.786,43455.4,14410.8,-21714.4
0,531,600,468,170,201,63,439,510.231,36336,1047.69,-236.167
0,519,600,176,415,273,34,479,195.857,48240.3,25004.8,-31528
0,594,600,43,359,206,68,412.25,267,40755.7,47141.5,-37881
0,588,600,59,306,396,17,317.455,243.455,49248.5,34919.9,-24382.4
0,199,600,426,304,526,63,489.6,429.9,31238.9,10717.2,14079.2
0,75,600,586,367,524,10,507.917,513.75,29571.2,21612.2,24583.6
0,73,600,570,29,126,25,447.563,408.25,32159.9,45517.9,28048.6
0,519,600,284,334,148,53,483.545,354.273,41509.1,13318.8,-15708.8
0,253,600,531,294,223,27,456,419.143,44105,29566.1,20447
0,563,600,116,544,386,15,477,187.6,33803.1,21490.3,-22788.9
0,397,600,72,183,534,28,489.222,159.889,39144.2,17451.6,-23185.8
0,10,600,391,429,519,62,362,292.667,79338,36344.7,50735.8
0,537,600,450,341,516,55,387.778,356.444,52160.4,25202,13547.7
0,400,600,235,413,116,43,458.125,289.625,52050.7,9216.84,-14246.9
0,165,600,338,450,83,42,481.75,349.333,30114.4,4048.79,8170.91
0,89,600,76,216,371,36,459.417,69.0833,34928.1,1411.17,-3782.58
0,373,600,598,136,532,14,460.933,522.067,42954.6,16795.6,13305.1
0,352,600,267,423,503,45,485.111,251.222,38646.4,5580.69,-2229.65
0,113,600,571,513,444,71,365.367,489.961,42294.5,25832.4,26931.7
0,386,600,426,280,520,45,462.455,344.273,37031.5,14304.8,11316
0,333,600,575,137,440,72,440.25,395.833,47595.5,48786.1,27566.9
0,410,600,187,131,312,14,450.333,270.167,35306.8,26629.8,-21983
0,229,600,457,355,169,21,386.556,444.556,64648,7140.78,10939.7
0,389,600,230,376,190,15,487.7,343,34233.8,19632.2,-11533.4
0,435,600,417,299,290,43,366.444,457.333,50310.5,4288.5,3414.33
0,318,600,471,245,280,59,453.286,394.714,52408.9,21949.9,22584.6
0,505,600,14,444,423,16,397.778,219.778,48503.4,45393.4,-44098.2
0,23,600,487,320,492,65,456.375,341.75,52292.3,24475.4,31401.7
0,277,600,485,148,551,43,457.778,371.111,33945.4,26122.6,14697.4
0,107,600,463,389,255,54,474.875,443.375,27302.5,14921.8,16660.8
0,192,600,46,473,421,69,459.714,92.1429,44457.6,2684.48,-8693.12
0,574,600,69,461,113,40,414.25,296.875,56761.6,41058.4,-34196
0,414,600,154,157,496,19,432.2,156.4,37519.3,10969.6,-7620.87
0,92,600,424,305,486,16,364,429.091,39885.8,23404.5,17487.4
0,46,600,230,263,293,56,492.333,216.833,28917.7,5285.06,8264.61
0,405,600,56,472,69,20,462.9,122.3,40268.1,11235.6,-19579.1
0,213,600,508,447,318,54,423.429,443.857,58512,15134.8,29047.1
0,260,600,138,314,84,43,504.667,230.333,26289.2,19526.5,-8252.31
0,479,600,424,346,419,30,430.182,335.636,25425.2,12001.7,-1770.03
0,400,600,15,220,412,15,470.5,78.8333,54363.5,24769,-36263.5
0,340,600,451,425,354,27,439.071,434.636,30106.8,4485.44,4212.15
0,141,600,236,398,103,55,441.455,270.182,41911.1,4940.76,9636.21
0,14,600,456,196,65,37,380.875,337,63045.8,23819.4,32154.7
0,506,600,85,301,564,10,508.2,198.2,34481.3,28600.6,-18505.4
0,381,600,312,217,432,58,495,288.429,47862.7,5947.62,-8646.33
0,425,600,425,191,73,51,501.714,400.286,49142.2,900.571,-2379.9
0,525,600,101,404,387,57,370.8,135,61225.2,21396.4,-17695.9
0,195,600,251,404,326,50,439.917,234.123,48821.7,3052.78,7390.9
0,407,600,87,174,242,56,472.182,135.182,28468.2,13297.2,-14350.8
0,365,600,58,455,304,32,455.571,91.7143,41511.3,8491.3,-16766.6
0,590,600,405,248,414,41,432.667,389.333,58354,14985.3,4179.62
0,204,600,360,241,260,59,427.857,206.286,42658.1,15438.6,8980.38
0,1,600,597,405,82,15,514.9,476.6,33412.1,39000.3,32422.3
0,284,600,199,400,119,20,463.353,285.412,31038.4,14709.9,-13495.9
0,599,600,365,527,88,20,434.429,374.071,26589.2,10439.9,-11456.2
0,389,600,227,87,52,52,491.3,241.3,32342.7,3034.46,-9292.66
0,239,600,322,398,92,52,440.667,342,52426.3,13023.2,4175
0,421,600,461,155,203,10,429,473.857,47307.7,1295.14,5010.67
0,333,600,9,302,431,16,463.556,108.333,37674.5,33444.5,-25671.3
0,123,600,163,410,408,72,479.25,193.75,28645.1,6572.75,1507.8
0,304,600,122,56,520,24,416.167,138.333,67935,7095.87,-13018.1
0,245,600,21,218,419,74,429.143,104.429,43313.8,8357.29,-17318.2
0,526,600,87,483,315,52,449.7,185.8,37587.6,22505.3,-27248.3
0,173,600,92,404,355,26,459,122.8,66207.5,2075.2,-7737.5
0,338,600,589,411,475,50,355.667,448.667,99034.3,17285.3,35325.3
0,10,600,357,99,470,63,431,345.333,55960,29468.7,31603.4
0,277,600,62,484,411,59,480.167,99.3333,55556.6,7651.47,-20538.5
0,117,600,89,511,387,45,393.364,167.818,42520.9,12803.2,-13036.4
0,126,600,109,354,86,55,528.917,214.917,28009.5,11947.9,3767.99
0,123,600,348,131,347,31,406.727,261.182,53388.6,6756.76,17327.2
0,491,600,597,120,222,67,495.5,558,32573.2,2031.56,5832.11
0,498,600,518,421,418,49,436.833,518.5,60275,459.1,3467.5
0,283,600,378,150,452,35,486.813,337.125,24778.6,4412.65,6732.56
0,593,600,271,139,68,11,485.727,269.273,39645,18137,-8651.42
0,526,600,80,539,175,56,486.132,240.672,22108.8,31102.4,-15371.5
0,38,600,490,109,432,58,460.333,401.917,31170.2,20138.6,23390.5
0,358,600,43,288,345,71,495.667,215.5,40117.2,38050.3,-22368.5
0,486,600,188,306,342,46,435.778,273.889,34135.2,26074.9,-21148.2
0,579,600,314,256,387,58,463.512,348.943,37356.3,5630.12,-8859.44
0,472,600,43,240,425,45,402.4,115.2,45240.3,17308.4,-20749.8
0,231,600,385,477,92,74,400.667,316.333,47805.5,3526.27,10912.5
0,173,600,403,445,52,47,468.333,362.444,46150,6424.28,13898.2
0,486,600,186,124,378,65,445.231,282.923,36917.4,17287.7,-21201.2
0,408,600,203,302,56,42,500,257,35899.6,16172.4,-8884.56
0,95,600,545,34,291,30,457.6,447.8,66855.8,40797.7,52026.4
0,561,600,433,312,162,37,339.95,313.174,40426.7,12423.8,-3759.68
0,451,600,401,507,493,36,478.231,426,26832.5,6440,-3285.58
0,95,600,483,358,514,32,439.727,446.182,40671.8,31224.6,22673
0,564,600,192,403,553,12,379.071,279.786,39233.5,12540.9,-19268
0,17,600,190,469,496,41,341.667,262.667,75155.5,43255.9,-16140.7
0,309,600,149,482,479,51,486.1,245.5,34559.2,14614.5,-12411.7
0,521,600,195,184,69,26,501.545,260.091,28963.7,17104.3,-17433.7
0,61,600,100,320,309,24,451.4,158,37651.8,21538.4,-4677.44
0,279,600,422,459,258,73,399.25,419.5,79210.9,11656.3,20045.2
0,12,600,435,459,283,40,415.625,368.5,41867.1,21820.9,25180.2
0,219,600,108,73,506,36,503.5,153.1,33396.1,2122.77,-5174.83
0,167,600,547,511,76,37,456.8,396.8,66275.7,50824.2,31612
0,100,600,66,416,106,56,432.571,107,64721.9,4453,-8084.33
0,131,600,333,94,332,31,432.286,331.429,50990.9,15399,15888.5
0,232,600,270,115,138,51,442.583,238.167,44050.3,5470.88,-6077.92
0,423,600,379,351,165,70,460.556,374.778,34825.5,3109.69,55.3887
0,118,600,235,101,190,63,405,189.5,73919.2,10081.1,24233.2
0,234,600,68,84,487,10,497.222,93.3333,36406.9,2996,-10347
0,105,600,280,179,350,56,480.692,209.692,29175.1,8150.9,4802.65
0,104,600,300,369,78,37,462.667,271.111,38572.5,13053.1,15323.4
0,115,600,66,273,539,57,499.222,90.7778,37865.9,3383.44,-4192.57
0,586,600,284,364,177,51,503.5,331.8,34391.2,10240,-14574.9
0,362,600,358,266,423,58,458.6,309.4,43014.5,6098.93,2615.96
0,290,600,172,400,448,28,514.2,205.9,33777.5,5456.54,-3730.76
0,137,600,357,534,310,57,469.467,340.443,29675.1,12844.2,14791.5
0,192,600,518,67,442,56,455,402.778,40801.8,37197.7,29383.2
0,340,600,103,126,117,10,441.111,179.111,40079.9,10219.1,-16514.5
0,360,600,308,125,449,61,491.167,274,57955.4,10232.4,-10472.8
0,219,600,405,204,150,36,502.429,305,49153.6,10752.3,8835.83
0,324,600,105,183,503,34,513.429,113.357,23793.8,4616.4,-9547.01
0,214,600,477,204,400,67,444.143,463.429,61311.8,12549.3,21272.8
0,418,600,512,276,416,14,304.364,403.636,48608.5,21765.3,25250.5
0,451,600,254,138,351,61,442.5,343.25,53376.3,17135.1,-23565.8
0,455,600,72,102,324,48,401.571,244,48459.6,26750,-30813.8
0,365,600,594,163,477,29,496.917,491.5,26275.9,17617.7,8979.14
0,132,600,320,533,256,21,505.182,256.273,29312.6,9498.42,9445.65
0,364,600,485,381,139,25,456.577,434.607,39705.6,14694.4,14341.4
0,200,600,163,417,85,71,472.2,219.7,38906.8,11012.5,2738.07
0,331,600,570,361,151,66,436.714,506.857,48659.9,13888.5,23597.5
0,142,600,66,309,193,50,300.857,231.554,34268.7,9122.64,-157.934
0,402,600,1,534,154,59,379.867,125.467,40239.8,28226.8,-30310.6
0,466,600,101,480,389,22,370.75,160.167,62491.1,12791.2,-21977
0,515,600,425,444,72,37,487.286,408.429,38856.1,4223.8,-6246.59
0,483,600,258,185,480,46,439.625,234.75,46126.3,13678.2,-14614.1
0,91,600,477,142,523,57,488.333,426.056,19256.9,23495.4,11831.2
0,540,600,387,267,220,47,501.231,470.615,28518.7,3743.76,-4385.4
0,514,600,481,188,191,58,417.818,384.455,59335,11833.1,-3433.01
0,122,600,173,62,473,41,479.667,154.5,55461.1,648.7,3649.4
0,525,600,248,389,476,31,374.333,243.556,60525.8,18292,-534.584
0,75,600,523,346,271,71,417.8,415.3,40660.2,31156.7,33971.8
0,7,600,503,503,301,56,440.643,392.5,29028.4,30815.3,21939.9
0,480,600,491,227,285,60,477.875,496.25,40573.3,1533.07,1420.75
0,233,600,195,315,472,56,451.25,167.75,35768.8,4613.48,804.795
0,586,600,301,150,244,66,459.583,299.167,36663.2,10099.1,-11245
0,598,600,369,521,478,55,445.467,305.4,37283.3,14198.3,1857.23
0,406,600,269,107,111,33,370.75,329.375,57414.8,21139.1,-23642.5
0,518,600,53,303,41,19,426,191.429,52136.3,43574.6,-35329.8
0,581,600,403,478,516,21,430.846,334.462,39034.8,23603.3,-5707.51
0,21,600,518,341,202,58,414.286,440.857,49462.2,34401.5,32782.7
0,89,600,247,488,206,45,404.231,253.923,47403.7,14720.6,14763.2
0,302,600,211,60,539,42,397.5,183.5,60611.1,4757.71,-1809.14
0,40,600,230,93,403,19,515.923,288.769,26848.9,12399.2,7694.81
0,431,600,322,88,79,24,415.167,363.667,70795,16896.3,-27331.7
0,371,600,69,69,364,15,448.1,106,33815.2,13216.2,-20103.9
0,534,600,422,92,303,35,438.818,395.636,42666.4,15437.1,-18081.1
0,103,600,403,470,490,69,456.5,406.917,42374.1,13467.4,5558.95
0,389,600,332,300,257,51,498.5,351.125,41894.9,1760.13,-4157.5
0,151,600,443,544,267,23,433.857,349.429,45788.1,9903.62,19869.1
0,570,600,34,201,324,63,444.9,151.1,43548.3,28599,-33175.4
0,389,600,551,277,176,48,475.071,549.786,31480.2,3084.18,8819.79
0,506,600,469,242,447,68,382.9,269.8,53625,40755.5,15797
0,172,600,217,218,309,44,421.4,137.6,59411.8,8225.3,-1261.05
0,366,600,298,212,403,12,317,353.6,50413.5,6903.3,-10513.3
0,173,600,330,194,102,32,442.111,245.889,54473.9,9275.61,-3619.24
0,197,600,538,87,497,17,468.786,486.071,31190.8,14345.8,19938.6
0,363,600,216,174,97,66,410.364,264.545,51458.7,3745.47,-8348.22
0,149,600,553,247,182,61,516.444,484.889,37658.3,16210.6,24475.4
0,216,600,40,455,171,13,395.857,70.2857,59310.8,4415.57,-10984.3
0,531,600,109,429,203,69,421.462,183.308,37882.3,32281.7,-25350.3
0,362,600,416,142,158,18,505.5,350.786,28640.6,11076,7947.04
0,482,600,327,504,310,68,473.875,428.875,39563.3,7395.84,-8129.73
0,268,600,375,389,233,14,448.8,282.5,43007.3,9538.28,12822.1
0,4,600,118,265,329,72,456.857,153.286,44086.1,11401.2,8805.05
0,76,600,272,380,413,15,365.5,196.5,80068.3,6370.7,13340.3
0,190,600,308,124,365,51,493.667,296.333,58527.1,4042.27,12441.7
0,128,600,49,444,446,26,520.8,57.2,33550.4,828.622,-4553.29
0,377,600,105,294,492,47,457.286,176.286,45798.6,12344.6,-22571.3
0,20,600,556,405,165,66,401,476.5,57201.7,35780.3,28905.7
0,580,600,229,346,73,69,451.857,318.714,50144.1,15138.6,-23374.2
0,147,600,21,223,183,51,498.818,96.8182,35639.4,8807.56,-10805.5
0,592,600,202,195,118,39,453.667,211.778,49770,31568.2,-33475.7
0,128,600,453,377,506,71,482.167,444.083,40363.2,11143.9,15853.8
0,424,600,233,411,79,25,445.667,252.167,50522.7,12111,-16093.3
0,124,600,255,95,116,64,472.7,292.7,32241.6,15908.2,3525.57
0,541,600,38,408,288,28,445.75,144,48401.9,46132.6,-46317.3
0,74,600,534,225,394,55,502.688,351.75,23783.4,34278.3,18759.1
0,337,600,322,273,276,73,422.889,390.778,53321.6,9190.69,-4318.15
0,155,600,492,478,395,23,444.765,467.471,33468.7,9445.27,14035.4
0,311,600,432,563,536,19,382.429,368.286,63432.3,1740.57,7467.52
0,485,600,273,201,421,30,480.357,271,26048.9,14666.2,-9826.54
0,136,600,132,317,151,40,441,159.8,40398.9,10312.6,-8758.67
0,91,600,306,88,271,56,490.667,312.667,38978.5,7798.25,13885.6
0,494,600,243,146,326,38,478.667,293.75,35673.2,8367.11,-15314.4
0,492,600,60,341,507,68,405.125,125.5,47864.7,25324,-22025.2
0,101,600,375,25,340,24,456.933,346.267,34776.2,9332.5,15532.4
